Gender,RFCM,Time,Influence,Du lịch,Thể thao điện tử,Phim ảnh,Âm nhạc,Thời trang,Đọc sánh,Hội họa - mỹ thuật,Thể thao,Chụp ảnh,chơi game,Biên tập viên,phóng viên,Viết,dancing,Uống trà sữa cùng hội chị em.,Maths_score,Physics_score,Chemistry_score,English_score,Literature_score,History_score,Geography_score,Major
0,"Tư vấn từ thầy cô, bạn bè",4.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,7.25,7.25,5,7.25,7.25,Hệ thống thông tin
0,Nguyện vọng của gia đình,4.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,8.5,7.25,7.25,7.25,7.25,8.5,Xây dựng
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,7.25,7.25,Điều Khiển tự động hóa
0,Năng lực bản thân,4.0,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7.25,7.25,7.25,8.5,8.5,8.5,7.25,Ngôn ngữ anh
0,Sở thích,5.0,4.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,8.5,7.25,8.5,7.25,7.25,7.25,7.25,Công nghệ thực phẩm
0,Nguyện vọng của gia đình,4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,7.25,8.5,8.5,7.25,7.25,7.25,Y học cổ truyền
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,8.5,7.25,7.25,5.75,7.25,7.25,Công nghệ thông tin
0,Nguyện vọng của gia đình,4.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7.25,5.75,5.75,7.25,7.25,7.25,8.5,Quản trị du lịch lữ hành
0,Năng lực bản thân,4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.25,7.25,7.25,8.5,8.5,8.5,8.5,Sư phạm ngữ văn
0,Nguyện vọng của gia đình,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,7.25,Tài chính ngân hàng
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,8.5,7.25,8.5,7.25,7.25,7.25,Công nghệ thông tin
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,7.25,8.5,7.25,7.25,7.25,Hệ thống thông tin
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),3.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,8.5,7.25,8.5,7.25,7.25,7.25,Tin học ứng dụng
0,Nguyện vọng của gia đình,4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,8.5,7.25,7.25,7.25,7.25,7.25,Kỹ Thuật điện - điện tử
0,Nguyện vọng của gia đình,4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,7.25,7.25,7.25,7.25,7.25,Xây dựng
0,Nguyện vọng của gia đình,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.25,8.5,7.25,7.25,7.25,7.25,Kinh tế nông nghiệp
0,Sở thích,4.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,7.25,7.25,Kế toán
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,7.25,7.25,7.25,7.25,7.25,Khoa học máy tính
0,"Tư vấn từ thầy cô, bạn bè",4.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.25,7.25,7.25,7.25,8.5,8.5,8.5,Sư phạm địa
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,7.25,7.25,Răng hàm mặt
0,Sở thích,4.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.25,8.5,8.5,7.25,7.25,7.25,7.25,Công nghệ thông tin
0,Nguyện vọng của gia đình,4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.25,7.25,7.25,7.25,7.25,7.25,7.25,Điều dưỡng
0,Sở thích,4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,7.25,8.5,7.25,7.25,7.25,8.5,Khoa học đất
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,7.25,7.25,7.25,7.25,7.25,Cơ khí
0,Sở thích,4.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,7.25,Kinh doanh quốc tế
0,Sở thích,4.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.25,7.25,7.25,7.25,7.25,7.25,7.25,Quản trị kinh doanh
0,Nguyện vọng của gia đình,4.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7.25,7.25,7.25,7.25,7.25,7.25,7.25,Công nghệ thông tin
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7.25,7.25,7.25,7.25,7.25,7.25,7.25,Quản trị kinh doanh
1,"Tư vấn từ thầy cô, bạn bè",4.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.25,7.25,8.5,7.25,7.25,7.25,7.25,Quản lý công nghiệp
0,Sở thích,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.25,8.5,7.25,7.25,7.25,8.5,Khoa học môi trường
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,7.25,7.25,8.5,7.25,7.25,7.25,Công nghệ phần mềm
0,Sở thích,4.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.25,7.25,7.25,7.25,7.25,7.25,7.25,Quản lý công nghiệp
0,Sở thích,3.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.25,7.25,7.25,8.5,7.25,7.25,7.25,Tin học ứng dụng
0,Năng lực bản thân,4.0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,8.5,7.25,7.25,7.25,7.25,7.25,Công nghệ thông tin
0,Nguyện vọng của gia đình,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,7.25,7.25,7.25,7.25,7.25,Kỹ Thuật điện - điện tử
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8.5,7.25,8.5,8.5,7.25,7.25,7.25,Dược sĩ
0,Sở thích,4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,7.25,7.25,8.5,8.5,8.5,8.5,Quản trị du lịch lữ hành
0,Nguyện vọng của gia đình,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.25,7.25,7.25,7.25,7.25,7.25,Quản lý đất đai
0,Nguyện vọng của gia đình,4.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.25,7.25,7.25,7.25,7.25,7.25,8.5,Nuôi trồng thủy sản
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7.25,7.25,8.5,7.25,7.25,7.25,7.25,Thú y
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,7.25,7.25,7.25,7.25,7.25,Khoa học máy tính
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,7.25,7.25,Kinh doanh quốc tế
0,Nguyện vọng của gia đình,4.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.25,7.25,7.25,7.25,7.25,7.25," Công nghệ Kỹ thuật điện, điện tử"
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,7.25,7.25,Công nghệ thông tin
0,Sở thích,4.0,4.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8.5,7.25,8.5,7.25,7.25,7.25,8.5,Khoa học môi trường
0,Nguyện vọng của gia đình,4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,7.25,7.25,7.25,7.25,7.25,Công nghệ thông tin
0,Sở thích,4.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,7.25,7.25,Toán ứng dụng
0,Nguyện vọng của gia đình,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9.5,8.5,9.5,7.25,7.25,7.25,7.25,Y đa khoa
0,Nguyện vọng của gia đình,4.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7.25,7.25,7.25,8.5,8.5,7.25,8.5,Việt Nam học
0,Sở thích,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,7.25,7.25,7.25,7.25,7.25,7.25,Truyền thông mạng máy tính
0,Nguyện vọng của gia đình,4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,7.25,7.25,7.25,7.25,7.25,7.25,Tin học ứng dụng
0,Nguyện vọng của gia đình,4.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.5,8.5,9.5,8.5,7.25,7.25,7.25,Y học cổ truyền
0,Năng lực bản thân,4.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.25,7.25,7.25,8.5,8.5,8.5,8.5,Quản trị du lịch lữ hành
0,Sở thích,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,7.25,8.5,7.25,7.25,7.25,7.25,Hóa học
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,7.25,8.5,7.25,7.25,7.25,7.25,Quản lý công nghiệp
0,Nguyện vọng của gia đình,4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.25,7.25,7.25,8.5,8.5,8.5,8.5,Chính trị học
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,7.25,8.5,7.25,7.25,7.25,7.25,Hóa học
0,Sở thích,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,7.25,Kiểm toán
0,Nguyện vọng của gia đình,4.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,8.5,7.25,7.25,Marketing
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.25,8.5,7.25,7.25,5,7.25,Bảo vệ thực vật
0,Nguyện vọng của gia đình,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,7.25,8.5,7.25,7.25,7.25,8.5,Kinh tế nông nghiệp
1,Sở thích,4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.25,7.25,7.25,8.5,8.5,8.5,8.5,Giáo dục công dân
1,Sở thích,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,7.25,8.5,7.25,7.25,7.25,7.25,Kinh tế nông nghiệp
0,Năng lực bản thân,4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,7.25,7.25,7.25,7.25,7.25,Kỹ Thuật điện - điện tử
0,Nguyện vọng của gia đình,4.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,7.25,8.5,7.25,7.25,7.25,7.25,Thú y
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,7.25,8.5,7.25,7.25,7.25,7.25,Khoa học máy tính
0,Sở thích,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,7.25,8.5,7.25,7.25,7.25,8.5,Công nghệ sinh học
0,Nguyện vọng của gia đình,4.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,9.5,8.5,7.25,7.25,7.25,Y học dự phòng
0,"Tư vấn từ thầy cô, bạn bè",4.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7.25,7.25,7.25,8.5,8.5,8.5,8.5,Văn học
0,Sở thích,4.0,4.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,7.25,7.25,Quản trị kinh doanh
1,Sở thích,4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,7.25,7.25,Kế toán
1,Năng lực bản thân,4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,7.25,Kiểm toán
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,7.25,Kinh doanh quốc tế
1,Nguyện vọng của gia đình,4.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,8.5,Khoa học môi trường
1,Sở thích,4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,8.5,7.25,8.5,7.25,7.25,7.25,Truyền thông mạng máy tính
1,Sở thích,4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,7.25,Kế toán
0,Năng lực bản thân,4.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,8.5,7.25,8.5,7.25,7.25,7.25,Công nghệ thông tin
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,8.5,8.5,7.25,Kinh doanh quốc tế
1,Sở thích,4.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,8.5,8.5,8.5,Marketing
1,Năng lực bản thân,4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,8.5,8.5,8.5,Quản trị kinh doanh
1,Nguyện vọng của gia đình,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,7.25,8.5,8.5,8.5,8.5,Tài chính ngân hàng
1,"Tư vấn từ thầy cô, bạn bè",4.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,7.25,Tin học ứng dụng
1,Sở thích,4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,8.5,8.5,8.5,Kiểm toán
1,Nguyện vọng của gia đình,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,7.25,Kinh tế nông nghiệp
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,7.25,7.25,Toán ứng dụng
1,Nguyện vọng của gia đình,4.0,4.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,7.25,Quản trị kinh doanh
1,Sở thích,4.0,4.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8.5,8.5,8.5,9.5,7.25,7.25,7.25,Marketing
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,7.25,8.5,7.25,7.25,7.25,Hệ thống thông tin
1,Nguyện vọng của gia đình,4.0,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,7.25,Tài chính ngân hàng
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,7.25,7.25,Kinh tế nông nghiệp
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,7.25,8.5,8.5,7.25,7.25,7.25,Sinh hóa
1,Nguyện vọng của gia đình,4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,8.5,8.5,8.5,Quản trị kinh doanh
1,Nguyện vọng của gia đình,4.0,4.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,8.5,8.5,8.5,Kinh doanh thương mại
1,Sở thích,4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,7.25,8.5,7.25,7.25,7.25,Công nghệ thông tin
1,Nguyện vọng của gia đình,4.0,4.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,8.5,8.5,8.5,Quản trị kinh doanh
1,Sở thích,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,8.5,8.5,8.5,Khoa học môi trường
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,7.25,8.5,7.25,7.25,7.25,Hệ thống thông tin
1,Sở thích,4.0,4.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7.25,7.25,7.25,8.5,8.5,8.5,8.5,Sư phạm ngữ văn
1,Sở thích,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.25,7.25,8.5,8.5,8.5,8.5,Ngôn ngữ Pháp
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,8.5,8.5,8.5,Kế toán
0,Nguyện vọng của gia đình,4.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,7.25,7.25,Kế toán
1,Sở thích,4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,7.25,7.25,Công nghệ phần mềm
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,7.25,Kiểm toán
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,7.25,Kinh doanh quốc tế
1,Năng lực bản thân,4.0,4.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,8.5,7.25,8.5,7.25,7.25,7.25,7.25,Sinh học ứng dụng
1,Nguyện vọng của gia đình,4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,7.25,8.5,7.25,7.25,7.25,8.5,Khoa học môi trường
1,Sở thích,4.0,4.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,8.5,7.25,8.5,7.25,7.25,7.25,8.5,Công nghệ chế biến thủy sản
1,Nguyện vọng của gia đình,4.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.5,7.25,8.5,7.25,7.25,7.25,7.25,Điều dưỡng
1,Mức thu nhập của gia đình,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,8.5,8.5,8.5,Sư phạm toán
1,Nguyện vọng của gia đình,4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,7.25,8.5,7.25,7.25,7.25,8.5,Hóa học
0,Sở thích,4.0,4.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.5,7.25,8.5,7.25,7.25,7.25,8.5,Thú y
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,7.25,7.25,Công nghệ thực phẩm
1,Nguyện vọng của gia đình,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.25,7.25,8.5,8.5,8.5,8.5,Luật
1,Sở thích,4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.25,7.25,7.25,8.5,7.25,7.25,7.25,Tin học ứng dụng
1,Sở thích,4.0,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8.5,7.25,8.5,7.25,7.25,7.25,7.25,Nuôi trồng thủy sản
1,Năng lực bản thân,4.0,4.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.25,7.25,7.25,9.5,8.5,8.5,8.5,Ngôn ngữ anh
1,Sở thích,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.25,7.25,7.25,9.5,8.5,8.5,Sư phạm ngữ văn
0,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,7.25,7.25,8.5,7.25,7.25,7.25,Khoa học máy tính
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,7.25,7.25,Công nghệ phần mềm
1,Sở thích,4.0,4.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.25,7.25,7.25,8.5,8.5,8.5,8.5,Quản trị du lịch lữ hành
1,"Tư vấn từ thầy cô, bạn bè",4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,7.25,7.25,Quản lý công nghiệp
1,Sở thích,4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,8.5,7.25,7.25,7.25,7.25,7.25,Công nghệ thông tin
1,Nguyện vọng của gia đình,4.0,4.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8.5,8.5,7.25,7.25,7.25,7.25,8.5,Nông học
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,7.25,8.5,7.25,7.25,7.25,8.5,Nông học
1,Sở thích,4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.25,7.25,8.5,7.25,7.25,7.25,8.5,Nông học
1,Sở thích,4.0,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.5,7.25,9.5,8.5,7.25,7.25,8.5,Hóa học
1,Sở thích,4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,9.5,8.5,7.25,7.25,7.25,7.25,Vật Lý kỹ thuật
0,Nguyện vọng của gia đình,4.0,4.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,7.25,7.25,Xây dựng
1,Sở thích,4.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.25,7.25,7.25,9.5,8.5,8.5,8.5,Ngôn ngữ anh
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,7.25,8.5,7.25,7.25,7.25,7.25,Công nghệ sinh học
1,Nguyện vọng của gia đình,4.0,4.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7.25,7.25,8.5,7.25,7.25,7.25,7.25,Điều dưỡng
0,Sở thích,4.0,4.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7.25,7.25,7.25,7.25,7.25,7.25,7.25,Giáo dục thể chất
1,Nguyện vọng của gia đình,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,9.5,9.5,7.25,7.25,7.25,Y đa khoa
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,7.25,7.25,Hóa học
1,Sở thích,4.0,4.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.25,8.5,8.5,7.25,7.25,7.25,7.25,Truyền thông mạng máy tính
1,Sở thích,4.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.5,7.25,8.5,8.5,8.5,8.5,8.5,Sư phạm hóa học
1,Sở thích,4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.25,7.25,7.25,8.5,8.5,8.5,Triết học
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.25,7.25,7.25,8.5,8.5,8.5,8.5,Khoa học xã hội và nhân văn
1,Sở thích,4.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,7.25,7.25,Khoa học môi trường
1,Nguyện vọng của gia đình,4.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,7.25,7.25,Bảo vệ thực vật
1,Nhu cầu cao của thị trường đối với ngành học (Khả năng tìm việc làm cao),4.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,7.25,7.25,Tin học ứng dụng
1,"Tư vấn từ thầy cô, bạn bè",4.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,7.25,7.25,7.25,8.5,Nông học
1,Năng lực bản thân,4.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,7.25,7.25,7.25,Công nghệ thông tin
1,Sở thích,4.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.5,8.5,8.5,8.5,8.5,7.25,7.25,Hệ thống thông tin
